customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8930,Robin Vasquez,derrick42@example.org,Western Sahara,2023-12-01,Premium,1664.31
8931,Lindsey Mckay,perryjoseph@example.net,Tonga,2025-02-06,Basic,294.31
8932,Tammy Bond,xrobinson@example.com,Puerto Rico,2024-07-15,Basic,114.97
8933,Emily Austin,nguyenjason@example.com,Haiti,2025-07-16,Standard,696.57
8934,Megan Holland,hillcrystal@example.net,British Indian Ocean Territory (Chagos Archipelago),2025-06-04,Standard,541.85
8935,Ashley Smith,tranjessica@example.com,Suriname,2024-11-01,Standard,159.63
8936,Michael Bell,shannon37@example.org,Nauru,2022-03-31,Basic,195.25
8937,Michael Coleman,katie98@example.org,Pakistan,2024-04-06,Standard,395.75
8938,Michelle Lee,tyler31@example.org,Sao Tome and Principe,2025-07-24,Premium,1586.08
8939,Douglas Duke,simpsoncody@example.net,Niue,2025-08-07,Standard,613.20
8940,Eric Brown,amandawashington@example.net,Bhutan,2023-09-09,Standard,706.89
8941,Jesse Hodges,melissacox@example.net,Italy,2022-02-19,Basic,252.88
8942,Lori Jackson,brandon82@example.net,South Africa,2024-12-17,Standard,113.84
8943,Nicole Ramos,nicole06@example.com,Luxembourg,2025-08-31,Standard,325.10
8944,Joseph Johnson,ashley60@example.com,Reunion,2022-07-26,Standard,79.07
8945,Chris Horton,dawn79@example.com,Tuvalu,2022-07-27,Basic,287.43
8946,Natalie Howard MD,maxwellbrooke@example.net,Ethiopia,2024-12-18,Basic,257.43
8947,Kyle Garner,yrogers@example.com,Estonia,2025-03-09,Premium,490.02
8948,Daniel Dalton,butlerkatie@example.net,El Salvador,2022-07-29,Standard,131.57
8949,Cesar Rhodes,ericgarcia@example.com,Bulgaria,2024-06-25,Basic,254.63
8950,Laura Sanders,gsims@example.net,Guinea-Bissau,2025-09-08,Standard,717.29
8951,Michelle Castro,ryanmunoz@example.net,Saint Martin,2024-10-07,Basic,153.14
8952,Michael King,nathanparker@example.org,French Southern Territories,2023-09-27,Standard,573.06
8953,Peter Turner,marie94@example.org,Armenia,2024-02-23,Standard,114.00
8954,Danielle Goodman,sfisher@example.com,Tokelau,2024-12-22,Standard,476.88
8955,Michael Davis,kimmichael@example.net,Austria,2023-12-21,Standard,554.71
8956,Paul Johnson,donnaromero@example.net,Ghana,2022-05-30,Standard,182.18
8957,Misty Collins,larsenanne@example.org,Turkey,2023-06-20,Basic,251.21
8958,Kathleen Marshall,spencerdavid@example.org,Vietnam,2022-11-07,Basic,126.85
8959,Jill Hall,harrispamela@example.net,Singapore,2025-05-22,Basic,133.48
8960,Amanda Williams MD,cathy40@example.net,Northern Mariana Islands,2025-01-25,Basic,211.67
8961,Marc Johnson,jonathanwallace@example.com,Kuwait,2026-01-20,Basic,309.85
8962,Michael Rodriguez,brian22@example.com,Netherlands,2023-05-10,Premium,1322.61
8963,Casey Smith,yvette46@example.org,Seychelles,2025-04-05,Standard,551.66
8964,Joseph Hernandez,annaryan@example.com,Congo,2023-12-28,Standard,509.34
8965,Toni Jones,crystalbrewer@example.net,Puerto Rico,2023-05-01,Standard,146.83
8966,John Valdez,wallerchristine@example.com,Chad,2026-04-23,Premium,907.04
8967,Deanna Zimmerman,imccormick@example.org,Mexico,2022-05-10,Standard,673.73
8968,Susan Martinez,markoconnell@example.net,Moldova,2024-11-02,Standard,156.47
8969,Austin Suarez,jacqueline45@example.net,Niue,2023-09-17,Standard,360.48
8970,Lydia Davidson,fwilkerson@example.com,Ireland,2026-05-16,Premium,638.88
8971,Yolanda Smith,mortonmichael@example.com,Romania,2023-09-16,Standard,441.66
8972,Curtis Taylor,nicholsmelanie@example.org,Philippines,2022-04-15,Premium,597.42
8973,James Sandoval,coleamanda@example.net,Netherlands Antilles,2024-09-25,Standard,464.56
8974,Dr. Johnathan Johnson MD,christinereilly@example.org,Cocos (Keeling) Islands,2024-03-30,Standard,327.99
8975,Tyler Smith,hensleymichael@example.org,Congo,2022-12-16,Basic,340.80
8976,Elizabeth Martinez,knightdavid@example.org,Greenland,2023-11-07,Basic,42.83
8977,Jesse Davis,brad41@example.net,Korea,2025-02-03,Standard,619.37
8978,Alexander Foster,hwinters@example.com,Mozambique,2025-02-26,Standard,681.48
8979,Amanda Harris,bbeck@example.net,Croatia,2022-03-16,Basic,398.16
8980,Michael Craig,christinamccormick@example.org,Christmas Island,2025-04-08,Basic,326.10
8981,Nicole Maxwell,colonblake@example.com,Antarctica (the territory South of 60 deg S),2026-03-11,Premium,1745.09
8982,Brian Guerra,iclark@example.net,Greece,2023-10-07,Basic,106.38
8983,Amy Brown,qrowe@example.net,Peru,2022-07-17,Standard,409.43
8984,Donald Smith,travis26@example.net,Indonesia,2022-08-09,Premium,840.13
8985,Christian Kelly,nhernandez@example.com,Anguilla,2024-07-06,Premium,287.54
8986,Derrick Moore,terri83@example.org,Zimbabwe,2025-01-13,Standard,673.76
8987,Dylan Hughes,weberjacob@example.org,Tuvalu,2026-01-16,Premium,515.26
8988,Shawn Navarro,williambailey@example.com,Guinea-Bissau,2022-10-11,Basic,184.02
8989,Renee Jennings,margaretturner@example.net,Heard Island and McDonald Islands,2025-08-27,Standard,673.79
8990,Tamara Taylor,stephen99@example.net,Micronesia,2023-06-27,Premium,714.33
8991,Lindsey Woods,curtis08@example.net,Italy,2023-10-20,Premium,226.81
8992,Christopher Terry,gina18@example.net,Heard Island and McDonald Islands,2024-11-17,Standard,215.86
8993,Rodney Ramirez,joshuajackson@example.net,Saint Vincent and the Grenadines,2023-06-10,Standard,384.72
8994,Jason Martinez,brownjennifer@example.com,Nepal,2025-03-13,Standard,263.77
8995,Natasha Campbell,robinbrady@example.com,Bosnia and Herzegovina,2022-11-04,Standard,650.65
8996,Jason Kent,nicholaswilson@example.com,Isle of Man,2023-03-24,Basic,198.61
8997,Michael Russell,perezrichard@example.org,Nigeria,2024-01-29,Standard,603.20
8998,Lisa Morton,caleb65@example.com,Albania,2024-01-12,Standard,238.12
8999,Linda Perkins,aaronlee@example.com,Tuvalu,2024-03-04,Standard,439.45
9000,Cory Johnson,jenkinsannette@example.net,Lebanon,2021-10-01,Basic,51.70
9001,Taylor Hinton,dbutler@example.org,Vanuatu,2026-04-26,Standard,702.50
9002,Chad Harris,bdavis@example.org,North Macedonia,2026-06-28,Standard,180.48
9003,Hayden Robinson,dustinwillis@example.org,Mayotte,2024-01-22,Standard,566.76
9004,Rachael Sanchez,eclayton@example.com,Central African Republic,2021-11-06,Basic,238.02
9005,Amber White,rangelfelicia@example.org,Iraq,2024-10-30,Premium,1125.71
9006,Veronica Bryant DVM,jonathangreene@example.org,Congo,2024-10-11,Basic,120.95
9007,Mark Copeland,felicia74@example.org,Holy See (Vatican City State),2022-04-30,Standard,181.65
9008,Daniel Archer,tbrooks@example.net,Maldives,2026-06-22,Basic,104.87
9009,Rebecca Miller,ptorres@example.net,Dominican Republic,2025-04-19,Basic,97.62
9010,Lori Freeman,rebeccacampbell@example.net,Marshall Islands,2023-05-19,Standard,630.02
9011,Julie Gomez,wendychandler@example.com,Poland,2025-03-16,Standard,515.25
9012,Isabella Myers,vanessa23@example.org,Maldives,2026-07-24,Standard,596.37
9013,Erica Barnes,camachojane@example.org,Israel,2024-04-29,Basic,61.42
9014,Ashley Cervantes,brookelozano@example.com,Antigua and Barbuda,2022-10-22,Basic,298.67
9015,Cheryl Murphy,porterbrandon@example.com,Lao People's Democratic Republic,2022-01-17,Standard,510.97
9016,Christopher Diaz,fwhite@example.org,American Samoa,2024-02-21,Basic,203.30
9017,Katie Lee,cherylyoder@example.org,Tajikistan,2022-02-28,Standard,510.05
9018,Joseph Benson,tobrien@example.com,Bahamas,2023-06-14,Standard,213.65
9019,Brenda Young,carrie86@example.com,Russian Federation,2024-09-20,Standard,495.81
9020,Kimberly Quinn,emilykelley@example.net,South Africa,2022-07-08,Standard,327.20
9021,Emily Cook,sloanconnie@example.com,South Africa,2022-10-18,Standard,75.39
9022,Travis Collier,michaelgarner@example.net,Gibraltar,2023-11-19,Basic,196.55
9023,Hannah Anderson,jenniferbailey@example.org,Lithuania,2023-09-16,Basic,190.73
9024,Kelli Boyd,emilytrevino@example.org,Qatar,2022-12-23,Standard,320.29
9025,Matthew Davis,millerjulie@example.com,Italy,2022-09-20,Standard,662.95
9026,Kelly Williams,obailey@example.com,Hong Kong,2024-10-30,Standard,443.31
9027,Dan Thompson,jacobwade@example.com,Sweden,2023-02-27,Standard,697.60
9028,Brittany Jacobs,mejiabenjamin@example.net,Serbia,2026-04-02,Standard,643.62
9029,Jennifer Evans,russelljames@example.com,Burundi,2021-12-31,Standard,106.36
9030,Jessica Farmer,rojascatherine@example.net,Monaco,2022-06-04,Standard,127.48
9031,Jeffrey Boyd,fburke@example.com,Tuvalu,2023-03-16,Standard,632.06
9032,Robin Sanchez,robertsonmiguel@example.org,Bangladesh,2024-11-08,Standard,624.35
9033,Bobby Schaefer,andrea99@example.net,Bouvet Island (Bouvetoya),2022-02-24,Standard,263.66
9034,Renee Clarke,katherine24@example.net,Panama,2022-12-21,Standard,691.86
9035,Nancy Martinez,michelle66@example.org,Mongolia,2021-09-10,Standard,192.01
9036,Jordan Rogers,erica19@example.org,Tajikistan,2022-01-29,Standard,721.05
9037,Lawrence Wong,phillipsbobby@example.org,Lesotho,2022-04-19,Standard,191.99
9038,Melissa Austin,jgomez@example.net,Moldova,2026-01-16,Basic,128.08
9039,David Jones,michael98@example.net,Guinea,2023-09-06,Premium,417.49
9040,Heather Wells,jwade@example.org,Chile,2021-12-21,Standard,515.08
9041,Kelsey Hughes,jamiewallace@example.com,Germany,2026-02-09,Standard,651.12
9042,Christina Jackson,brownleonard@example.com,Singapore,2023-06-17,Premium,1148.65
9043,Lisa Murphy,iarroyo@example.net,Cameroon,2023-10-24,Basic,396.15
9044,Robert Woodard,brian14@example.org,Bolivia,2024-01-13,Standard,612.44
9045,Kristopher Lozano,jeffreyhuff@example.org,Canada,2022-11-22,Standard,97.54
9046,Christina Carter,christybrown@example.com,British Indian Ocean Territory (Chagos Archipelago),2022-06-26,Basic,249.12
9047,Nicholas Johnson,jason00@example.com,Cape Verde,2022-09-26,Basic,331.07
9048,Samuel Bowman,joseph44@example.org,United States of America,2023-04-23,Standard,603.77
9049,Ronald Berg,williamstaylor@example.org,Tonga,2023-04-05,Standard,584.66
9050,Kenneth Allison,christina09@example.net,Montenegro,2024-03-17,Standard,665.72
9051,Curtis Houston,pamelabailey@example.net,Chad,2024-03-15,Standard,241.25
9052,Patricia Lewis,kimberlymiller@example.com,Rwanda,2022-02-25,Basic,253.15
9053,Rita Jackson,michael60@example.net,Malaysia,2021-10-28,Premium,1453.66
9054,Beth Davis,walkerlaura@example.net,Gabon,2024-01-17,Premium,1063.82
9055,Elizabeth White,tonypreston@example.org,Algeria,2025-01-12,Basic,399.94
9056,Sandy Barker,laurajensen@example.net,Turkmenistan,2023-06-17,Standard,160.27
9057,James Perez,stephanie73@example.com,Yemen,2021-10-30,Basic,137.01
9058,Miguel Morgan,aanderson@example.org,Seychelles,2022-08-19,Standard,184.14
9059,James Chan,klee@example.net,Niue,2024-07-29,Standard,374.92
9060,James Fowler,taylorkara@example.com,Seychelles,2023-04-08,Standard,478.95
9061,Annette Flores,derek16@example.org,Brunei Darussalam,2026-05-12,Standard,665.33
9062,Carlos Moore,bentonallison@example.com,Georgia,2025-04-15,Standard,165.38
9063,Corey Perez,stoneerik@example.org,Reunion,2025-07-19,Premium,399.66
9064,Joshua Morales,ferrellhenry@example.org,Israel,2025-08-06,Basic,184.54
9065,Daniel Stone,willie86@example.com,Taiwan,2023-12-19,Premium,899.16
9066,Andre Perkins,beckerjohn@example.org,Palau,2025-05-09,Standard,262.55
9067,Travis Chavez,xchaney@example.com,Croatia,2022-01-16,Premium,198.45
9068,Jessica Humphrey,anna16@example.net,Bangladesh,2023-05-28,Standard,598.04
9069,Rachel Oliver,leachjoe@example.com,Jersey,2023-12-14,Standard,137.71
9070,Joshua Walters,sarahhall@example.com,Korea,2024-08-03,Standard,377.49
9071,Joanna Cohen,chadreed@example.net,Tunisia,2024-09-11,Standard,612.86
9072,Frederick Mitchell,william85@example.net,Turks and Caicos Islands,2023-12-20,Standard,197.05
9073,Cody Alvarez,jerry87@example.net,Trinidad and Tobago,2022-05-22,Standard,549.52
9074,Darlene Garcia,dylan39@example.net,Paraguay,2026-03-31,Premium,761.49
9075,Kenneth Fisher,hlopez@example.org,Tokelau,2026-02-18,Basic,86.12
9076,Larry Campbell MD,arthurcrawford@example.com,Palestinian Territory,2022-06-14,Standard,716.78
9077,Brittany Carrillo,randycohen@example.net,Haiti,2024-12-23,Standard,177.02
9078,Alicia Jones,hurstjeremiah@example.net,United Arab Emirates,2021-09-06,Basic,266.64
9079,Tyler Elliott,crystal46@example.net,Cote d'Ivoire,2022-08-10,Standard,333.59
9080,Jeremy Greer,brenda27@example.net,Gambia,2021-11-05,Basic,91.07
9081,Robert Moore,hallalison@example.net,Trinidad and Tobago,2024-12-25,Premium,1152.78
9082,Amanda Hale,lisa05@example.org,Greece,2023-07-16,Premium,1448.63
9083,Holly Roth,hallcarrie@example.net,Burundi,2025-04-14,Standard,78.04
9084,Andrea Delacruz,desireeharris@example.com,Canada,2022-06-18,Standard,520.40
9085,Frances Herring,madisonwalker@example.com,Vanuatu,2025-12-18,Basic,364.86
9086,Adrian Andrews,robert45@example.com,Italy,2024-07-30,Standard,167.76
9087,Cindy Lee,joshua31@example.net,Guam,2024-01-02,Premium,436.79
9088,John Castillo,pphillips@example.org,Lebanon,2022-08-18,Premium,732.29
9089,Kevin Harper,pbrown@example.org,Bahamas,2024-11-07,Standard,299.01
9090,Brandon Martinez,rball@example.org,Lebanon,2024-06-25,Premium,323.19
9091,Allison Giles,james72@example.com,Botswana,2024-11-10,Standard,596.03
9092,Kevin Austin,epierce@example.com,New Caledonia,2024-05-01,Premium,1182.76
9093,Melissa Rodriguez,dmitchell@example.net,Saint Kitts and Nevis,2025-04-30,Standard,524.68
9094,Dr. Willie Stewart,lambertlindsay@example.com,Liechtenstein,2024-02-28,Premium,1515.88
9095,William Diaz,lyonschristopher@example.com,Pakistan,2024-02-17,Standard,474.11
9096,Mr. Austin Long,fgreen@example.com,Guam,2025-10-17,Standard,251.13
9097,Janet Beck,caustin@example.com,Samoa,2023-07-06,Standard,160.62
9098,Linda Wood,rogersjustin@example.org,Somalia,2026-03-31,Standard,244.64
9099,Brittany Graham,shawn36@example.com,Spain,2023-08-23,Premium,1703.93
9100,Aimee Hawkins,nathan11@example.net,Libyan Arab Jamahiriya,2025-06-14,Standard,234.48
9101,Kevin Robertson,clarencebailey@example.org,Nauru,2026-02-20,Basic,266.18
9102,Elizabeth Mccullough,tasha72@example.org,Afghanistan,2024-02-23,Standard,547.78
9103,Matthew Phillips,tayala@example.com,Myanmar,2022-09-28,Standard,148.89
9104,Philip Dalton,steelewilliam@example.com,Samoa,2026-02-26,Standard,701.18
9105,Michelle Weaver,williamwoodward@example.net,Faroe Islands,2025-10-24,Premium,1390.37
9106,Kevin Martinez,samuel62@example.net,Nauru,2023-02-15,Standard,102.98
9107,Peter Love,jessica18@example.com,Cambodia,2025-03-09,Standard,332.99
9108,Julie Burns,andrewsjamie@example.com,South Georgia and the South Sandwich Islands,2023-11-22,Standard,724.11
9109,Jim Thompson,jacksonhannah@example.org,Niger,2022-10-17,Basic,312.72
9110,Anthony Bean,leslie16@example.org,Finland,2026-03-14,Standard,740.67
9111,Elizabeth Andersen,williamsonjeremy@example.org,Turkey,2022-04-06,Standard,139.31
9112,Eric Cervantes,brianross@example.net,Israel,2026-05-03,Basic,379.39
9113,Alicia Brewer,hoffmanlisa@example.org,Antarctica (the territory South of 60 deg S),2023-08-09,Standard,390.41
9114,Carrie Shaw,vgonzalez@example.com,Guam,2023-07-11,Standard,270.64
9115,Brianna Smith,randolphseth@example.com,Netherlands Antilles,2023-12-03,Standard,113.70
9116,Bruce Sandoval,dodsonadam@example.org,Taiwan,2025-12-05,Standard,504.66
9117,Jim Oconnor,beverly05@example.org,Holy See (Vatican City State),2024-03-19,Basic,169.34
9118,Kelly Anderson,william12@example.net,Azerbaijan,2025-05-22,Standard,204.67
9119,Chelsea Mcdonald,lindsay81@example.net,Barbados,2022-12-30,Basic,101.85
9120,Keith Johnson,cbell@example.org,Trinidad and Tobago,2022-02-24,Basic,291.81
9121,Gerald Murphy,annebaker@example.org,Mali,2023-07-27,Basic,212.02
9122,Bruce Munoz,thompsontheresa@example.net,Honduras,2024-05-31,Standard,191.03
9123,Melissa Moreno,paynestacey@example.net,Kuwait,2021-09-26,Basic,135.81
9124,Ellen Moore,coopersarah@example.net,Benin,2025-04-11,Standard,519.46
9125,Martin Ryan,mariathomas@example.com,Saint Barthelemy,2023-08-09,Basic,170.47
9126,Margaret King,carrjennifer@example.net,Samoa,2025-11-25,Basic,350.41
9127,Megan Delgado,raymondmoreno@example.net,Gibraltar,2024-01-30,Standard,290.25
9128,Brian Richardson,rodney23@example.org,Syrian Arab Republic,2023-08-01,Standard,605.37
9129,Cassandra Ingram DDS,tsanchez@example.com,Pitcairn Islands,2025-05-09,Standard,449.93
9130,Megan Gardner,kflores@example.net,India,2021-09-25,Standard,661.96
9131,Tanya Donovan,jacksonaustin@example.com,Rwanda,2025-06-12,Premium,342.41
9132,Lauren Hernandez,sarnold@example.net,Rwanda,2022-12-16,Standard,567.30
9133,Richard Miller,fostercameron@example.net,Niue,2023-01-17,Standard,504.05
9134,Mary Callahan,christopher57@example.org,Argentina,2021-08-13,Standard,670.97
9135,Jason Esparza,joshuahall@example.net,Congo,2026-02-10,Standard,191.17
9136,Stephen Wood,ocollins@example.org,French Southern Territories,2025-02-19,Standard,472.56
9137,Linda Pruitt,jchapman@example.com,American Samoa,2022-02-15,Standard,196.69
9138,Tracy Vazquez,zblankenship@example.com,Italy,2024-04-02,Premium,1515.45
9139,Kelly Glover,rebecca22@example.net,Uzbekistan,2022-06-10,Standard,184.70
9140,Eileen Leon,douglasgutierrez@example.org,Western Sahara,2024-11-15,Basic,71.39
9141,Carmen Carlson,deanna11@example.com,Russian Federation,2026-01-30,Standard,193.13
9142,Joseph Harding,karen00@example.net,Albania,2023-07-26,Premium,196.18
9143,Julie Donovan,berrychad@example.org,Antigua and Barbuda,2025-09-29,Basic,190.30
9144,Mrs. Ashley Graham,marialopez@example.net,Australia,2025-04-16,Standard,543.20
9145,James Wilson,pearsonjillian@example.net,Palau,2025-09-04,Premium,820.61
9146,Joy Singh,zmcgee@example.org,French Southern Territories,2024-09-02,Premium,1621.73
9147,Adrian Savage,robert21@example.net,Paraguay,2024-10-15,Basic,338.09
9148,Melissa Herman,mikayla70@example.com,Martinique,2024-04-25,Premium,1089.62
9149,Taylor Vargas,joseph25@example.org,United States Minor Outlying Islands,2022-04-09,Standard,199.95
9150,Shannon Smith,xburton@example.net,Turkey,2023-03-20,Standard,267.40
9151,Alexis Johnson,jason58@example.com,Kenya,2022-01-12,Premium,1304.55
9152,Donald Wilson,kirkstephanie@example.org,Sudan,2025-01-30,Standard,108.68
9153,Elizabeth Johnson,bpennington@example.org,Colombia,2023-12-18,Basic,246.97
9154,Catherine Smith,henrybrandon@example.net,Switzerland,2022-11-12,Standard,590.04
9155,James Brandt,kayla88@example.com,Nauru,2026-04-02,Standard,194.90
9156,Christopher Willis,brownrichard@example.net,Bangladesh,2023-09-25,Standard,639.54
9157,Karen Williams,douglashall@example.com,Micronesia,2026-05-15,Premium,1670.68
9158,Adriana Lee,antonio01@example.com,Aruba,2023-02-28,Standard,650.22
9159,Andrew Wright,bennettnicholas@example.org,Cambodia,2023-08-30,Standard,358.41
9160,Dawn Lee,klevy@example.com,Italy,2024-02-22,Premium,1007.98
9161,Jessica Hunter,ramosmeredith@example.com,Jersey,2022-07-11,Standard,519.88
9162,Lance Vasquez,arose@example.org,Timor-Leste,2021-11-27,Standard,264.67
9163,Felicia Gray,williamhall@example.org,Mali,2022-10-17,Premium,1254.01
9164,Christopher Keith,wheelercassandra@example.net,Turkey,2023-09-14,Standard,642.37
9165,Marisa Harding,bdeleon@example.org,Moldova,2024-02-02,Standard,369.25
9166,Stephanie Tate,amberlopez@example.org,Somalia,2022-07-26,Premium,618.17
9167,Dr. Susan Liu,taylorbryan@example.net,Guernsey,2025-03-10,Basic,296.76
9168,Christina Garcia,brandy46@example.net,Georgia,2024-10-04,Standard,84.94
9169,Patrick Mitchell PhD,kellerpamela@example.org,Pakistan,2026-04-04,Standard,387.54
9170,Ray Stewart,stephen23@example.org,Czech Republic,2022-09-30,Standard,360.97
9171,Christina Garcia,keithstewart@example.com,Martinique,2025-04-19,Standard,362.29
9172,Billy Chung,jacob57@example.org,Reunion,2021-09-07,Premium,526.12
9173,David Church,brandimccoy@example.org,Netherlands,2023-04-26,Premium,1723.29
9174,Phillip Taylor,michael26@example.org,Haiti,2022-12-01,Basic,323.14
9175,Evelyn Robles,barbermia@example.org,Isle of Man,2022-11-09,Premium,1187.59
9176,Lindsay Pruitt DDS,jacqueline57@example.org,Holy See (Vatican City State),2024-07-11,Basic,133.23
9177,Melissa Guzman,brenda25@example.org,Eritrea,2023-08-25,Basic,387.40
9178,Ashley Jones MD,durhamlaura@example.com,Botswana,2022-01-14,Standard,708.62
9179,David Luna,dhart@example.com,Peru,2025-10-18,Basic,180.07
9180,Maria Lee,dannyanderson@example.net,Moldova,2025-07-28,Standard,626.56
9181,David Walsh,marcusharmon@example.org,Burkina Faso,2025-04-01,Premium,1354.46
9182,Diane Macdonald,millerderek@example.org,Costa Rica,2024-08-01,Standard,388.15
9183,Kevin Whitney,teresa22@example.net,Denmark,2025-11-27,Standard,337.14
9184,Kenneth Adams,kevinschmidt@example.net,Israel,2026-05-02,Standard,716.94
9185,Kevin Alvarado,orozcoerika@example.net,Poland,2024-07-25,Basic,310.74
9186,Nicholas Hudson,bryanwilkinson@example.org,Samoa,2024-10-01,Standard,542.47
9187,Carrie Stevens,mmontoya@example.net,Hong Kong,2023-04-21,Basic,257.59
9188,James Matthews,kelsey20@example.net,Venezuela,2026-04-03,Standard,732.91
9189,Veronica Martin,adrian44@example.com,Gibraltar,2025-08-05,Basic,356.80
9190,Joanna Rodriguez,qschroeder@example.net,Tanzania,2026-03-12,Basic,210.42
9191,Stacy Gordon,pamela49@example.net,Barbados,2023-08-22,Basic,76.03
9192,Kelly Mata,yfox@example.org,Guatemala,2022-07-09,Standard,88.35
9193,Connie Nunez,alexander08@example.org,Madagascar,2024-09-24,Premium,1507.81
9194,Robert Carpenter,smithmarie@example.com,Tonga,2025-03-31,Standard,456.13
9195,Brad Hansen,ruiznicole@example.net,Kyrgyz Republic,2023-01-20,Standard,545.70
9196,Heather Adams,martinezmaria@example.com,Pakistan,2023-01-23,Premium,440.70
9197,Amber Moss,rebecca35@example.net,Kuwait,2024-09-30,Standard,375.58
9198,Amy Vance,awallace@example.com,Netherlands,2026-02-24,Standard,255.44
9199,Brian Collins,fscott@example.net,Vanuatu,2021-10-02,Basic,100.56
9200,Jose Marshall,lisaberg@example.net,Uzbekistan,2025-10-17,Standard,364.17
9201,Jesus English,lutzryan@example.com,Ghana,2022-05-07,Standard,207.55
9202,Wendy Spence,sanchezronald@example.com,Svalbard & Jan Mayen Islands,2025-01-20,Basic,246.14
9203,David Preston,williamsnathan@example.com,Guernsey,2025-09-23,Standard,588.58
9204,Curtis Lopez,robertbarton@example.com,Hungary,2021-12-21,Premium,740.32
9205,Breanna Robertson,joseph42@example.com,Djibouti,2024-11-11,Standard,436.84
9206,Thomas Odonnell,fcastillo@example.net,Libyan Arab Jamahiriya,2022-08-10,Basic,176.26
9207,Samuel Mueller,robert34@example.org,Macao,2024-12-15,Basic,190.49
9208,Heather Parker,dmoore@example.com,Uganda,2023-08-27,Standard,264.59
9209,Darrell Espinoza,jmorris@example.net,Mongolia,2024-02-28,Standard,208.56
9210,Victoria Mcclain,zperkins@example.com,Yemen,2026-01-16,Standard,551.62
9211,Lori Fletcher,floresemily@example.org,Tuvalu,2021-09-14,Premium,194.04
9212,Stacy Diaz,matthewcole@example.net,Kuwait,2023-12-15,Basic,254.42
9213,Jamie Castro,hogankaren@example.org,Chile,2023-11-09,Standard,665.22
9214,Sierra Allen,kathymolina@example.org,Burkina Faso,2026-06-17,Standard,286.24
9215,Gilbert Montgomery,nataliemelendez@example.org,Estonia,2026-05-17,Basic,136.45
9216,Roger Miller,moralesjason@example.com,Nigeria,2025-07-25,Premium,1318.63
9217,Patrick Mitchell,dkeller@example.com,Suriname,2024-07-31,Standard,601.66
9218,Tammy Wu,,Liberia,2025-12-11,Standard,638.78
9219,Perry Barnett,danielsingh@example.net,Japan,2025-03-19,Premium,1405.09
9220,Patrick Ford,warrenralph@example.net,Senegal,2025-12-08,Standard,127.42
9221,David Arnold,andersonjames@example.org,Ukraine,2023-12-07,Standard,108.69
9222,Ashley Ruiz,emily78@example.com,United Arab Emirates,2026-05-05,Standard,512.09
9223,Craig Schultz,michael29@example.com,Sri Lanka,2024-09-10,Standard,138.36
9224,Tammy Mclaughlin,edavis@example.org,Liberia,2026-04-18,Standard,416.00
9225,Jonathan Sheppard,davisjanice@example.org,Tanzania,2023-05-16,Basic,134.29
9226,Sarah Palmer,jennifer27@example.net,Romania,2021-12-05,Standard,109.58
9227,Matthew Robinson,kylemendez@example.net,Kiribati,2026-06-11,Basic,69.65
9228,Matthew Franklin,daniel67@example.net,Kenya,2025-01-08,Basic,343.57
9229,Alison Hamilton,steven25@example.net,Saint Martin,2024-06-29,Basic,166.50
9230,Christopher Frank,kevinhughes@example.net,Barbados,2025-01-28,Standard,679.87
9231,Anne Henry,brownerika@example.org,Bahamas,2022-08-23,Basic,87.29
9232,Deanna Frederick,shawn71@example.com,Mongolia,2024-06-21,Basic,311.81
9233,Jennifer King,amaynard@example.org,Moldova,2022-06-02,Standard,699.12
9234,Joshua Davis,wferguson@example.com,Bangladesh,2025-12-15,Basic,321.57
9235,Christopher Schultz,howardsandy@example.com,Taiwan,2022-07-27,Standard,275.43
9236,Brandon Hurley,pageheather@example.net,Iceland,2022-09-02,Standard,425.64
9237,Dr. Gina Shelton,heidi91@example.org,Senegal,2021-08-20,Basic,308.76
9238,Susan Black,adkinschristine@example.org,Slovenia,2022-03-17,Standard,708.41
9239,Erin Ortega,qthomas@example.net,Saint Vincent and the Grenadines,2022-08-31,Premium,923.72
9240,Travis Anthony,sruiz@example.org,Indonesia,2026-04-18,Standard,464.38
9241,David Warren,farleyjasmine@example.net,Niue,2026-06-09,Premium,1398.89
9242,Mr. Joseph Hunt DDS,kristingonzalez@example.com,Brunei Darussalam,2023-02-28,Standard,102.68
9243,Melissa Lewis,iherman@example.org,Saint Martin,2025-03-29,Standard,642.85
9244,Jennifer Shea,smithcynthia@example.net,Pitcairn Islands,2024-06-07,Standard,88.79
9245,Cheryl Carson,ydodson@example.org,North Macedonia,2026-03-08,Basic,170.80
9246,Geoffrey Carter,johnstonmegan@example.com,Cote d'Ivoire,2021-11-01,Basic,194.23
9247,Stacey Gibson,lynnwilson@example.com,Botswana,2023-07-03,Standard,99.64
9248,Erik Li,gmeyers@example.com,Malaysia,2022-10-07,Basic,199.91
9249,Michele Ruiz,lewisjesse@example.net,Bulgaria,2022-07-23,Basic,253.17
9250,Jennifer George,obaxter@example.com,Slovakia (Slovak Republic),2021-11-10,Standard,93.26
9251,Douglas Henry,bradshawmary@example.org,Australia,2026-06-03,Standard,372.02
9252,Maria Lewis,millerbridget@example.com,United Kingdom,2024-08-24,Standard,626.76
9253,Sandra Morgan,ohoover@example.com,Papua New Guinea,2024-08-18,Standard,609.23
9254,Melinda Pena,edward23@example.com,Jordan,2023-08-17,Basic,237.28
